title,item_no,Country of Origin,barcode,Description,image,price,pack_price,url
"WOMEN ASST COLOR PREMIUM WALLET 7.5""X4""",Item No.: 115404,Country of Origin: CHINA,115404,"CS/PK Size: 12/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/115404.jpg,$3.85,$46.20,https://www.jcsalesweb.com/(F(Q3F9aFnvsqHIENBzLLAhbad3I32l6Xg17HR8UWs64qF-ruvQEeg6eLqR8AcbYDfaPXqIcOrpiRIhhRnfqoeQPb6RnvxfHzeQtzAQj7x9g2efemjls7ZKZ-kX8GnkvlXDsv7B0iGK52dkTV5ViyvRuuxFdM_wjxTXaHEyAtk53IA1))/Catalog/Product/3006/0/582585-WOMEN-ASST-COLOR-PREMIUM-WALLET-7_5X4
PARROT COCONUT WATER 9.8 OZ W/ PULP,Item No.: 191711,Country of Origin: TAIWAN,022652191585,"CS/PK Size: 12/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/191711.jpg,$0.89,$10.68,https://www.jcsalesweb.com/(F(TDFLyo9zW7LGAAlKVPsHST-nJdFtCMrXO5Mn1jnh6voC6j3EEaIWFel9QpR4rVo92OX0dGkBayBhK9Q6FX3h5cdhC5WQx2PeQoYfZPZY3oYo_V_uUf5PU8ko2nqp-Ksj0BuXXlHJuU9wq3l2H6AcMKvB-AXbDFQUV4NJ9kRftSc1))/Catalog/Product/3045/0/579771-PARROT-COCONUT-WATER-9_8-OZ-W-PULP
SOCKS KIDS 6-8 3PAIRS BLACK #4,Item No.: 412005,Country of Origin: CHINA,412005,"CS/PK Size: 264/8, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/412005.jpg,$0.93,$7.44,https://www.jcsalesweb.com/Catalog/Product/3249/0/581706-SOCKS-KIDS-6-8-3PAIRS-BLACK-4
KEYCHAIN TEDDY BEAR W/ HEART JEWERLY,Item No.: 115405,Country of Origin: CHINA,659499894708,"CS/PK Size: 1,200/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/115405.jpg,$0.70,$8.40,https://www.jcsalesweb.com/(F(Q3F9aFnvsqHIENBzLLAhbad3I32l6Xg17HR8UWs64qF-ruvQEeg6eLqR8AcbYDfaPXqIcOrpiRIhhRnfqoeQPb6RnvxfHzeQtzAQj7x9g2efemjls7ZKZ-kX8GnkvlXDsv7B0iGK52dkTV5ViyvRuuxFdM_wjxTXaHEyAtk53IA1))/Catalog/Product/3006/0/582611-KEYCHAIN-TEDDY-BEAR-W-HEART-JEWERLY
HAIR JAW CLIP 24PC ASST COLOR,Item No.: 115366,Country of Origin: CHINA,659499897662,"CS/PK Size: 600/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/115366.jpg,$0.58,$6.96,https://www.jcsalesweb.com/(F(-QWH1StJ-8Aad864sa8vFLaPJ5b4Y7tBW_zG9swlXDR2yppOja6OtlKniFFcRZs67IxCghOiRk73MtBEN6As33ilGAB0ZRmAe5kPfFHPpWAV5O9ahifcMckF8TT52tOFv-FImbQVNReAwfLX8FaFz_X7O4MNApd_F2ao1O3F-F01))/Catalog/Product/3006/0/582488-HAIR-JAW-CLIP-24PC-ASST-COLOR
"WOMEN ASST COLOR PREMIUM WALLET 7.5""X4""",Item No.: 115404,Country of Origin: CHINA,115404,"CS/PK Size: 12/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/115404.jpg,$3.85,$46.20,https://www.jcsalesweb.com/(F(-QWH1StJ-8Aad864sa8vFLaPJ5b4Y7tBW_zG9swlXDR2yppOja6OtlKniFFcRZs67IxCghOiRk73MtBEN6As33ilGAB0ZRmAe5kPfFHPpWAV5O9ahifcMckF8TT52tOFv-FImbQVNReAwfLX8FaFz_X7O4MNApd_F2ao1O3F-F01))/Catalog/Product/3006/0/582585-WOMEN-ASST-COLOR-PREMIUM-WALLET-7_5X4
KEYCHAIN TEDDY BEAR W/ HEART JEWERLY,Item No.: 115405,Country of Origin: CHINA,659499894708,"CS/PK Size: 1,200/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/115405.jpg,$0.70,$8.40,https://www.jcsalesweb.com/(F(-QWH1StJ-8Aad864sa8vFLaPJ5b4Y7tBW_zG9swlXDR2yppOja6OtlKniFFcRZs67IxCghOiRk73MtBEN6As33ilGAB0ZRmAe5kPfFHPpWAV5O9ahifcMckF8TT52tOFv-FImbQVNReAwfLX8FaFz_X7O4MNApd_F2ao1O3F-F01))/Catalog/Product/3006/0/582611-KEYCHAIN-TEDDY-BEAR-W-HEART-JEWERLY
HAIR BAND 30 COUNT BRIGHT COLOR ASST,Item No.: 115406,Country of Origin: CHINA,659499895552,"CS/PK Size: 600/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/115406.jpg,$0.58,$6.96,https://www.jcsalesweb.com/(F(-QWH1StJ-8Aad864sa8vFLaPJ5b4Y7tBW_zG9swlXDR2yppOja6OtlKniFFcRZs67IxCghOiRk73MtBEN6As33ilGAB0ZRmAe5kPfFHPpWAV5O9ahifcMckF8TT52tOFv-FImbQVNReAwfLX8FaFz_X7O4MNApd_F2ao1O3F-F01))/Catalog/Product/3006/0/582612-HAIR-BAND-30-COUNT-BRIGHT-COLOR-ASST
LADY PANTY W/ LACE ASST DESIGN COLOR,Item No.: 108269,Country of Origin: CHINA,,"CS/PK Size: 24/24, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/108269.jpg,$1.16,$27.84,https://www.jcsalesweb.com/Catalog/Product/3249/0/578915-LADY-PANTY-W-LACE-ASST-DESIGN-COLOR
POWER CLUB A-SHIRT WHITE X- LARGE 3PK,Item No.: 110246,Country of Origin:,110246,"CS/PK Size: 48/4, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/110246.jpg,$4.32,$17.28,https://www.jcsalesweb.com/Catalog/Product/3249/0/579300-POWER-CLUB-A-SHIRT-WHITE-X-LARGE-3PK
KNOCKER BOXER X-LARGE ASST CLRS 3PK,Item No.: 110244,Country of Origin:,731341351048,"CS/PK Size: 48/4, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/110244.jpg,$4.67,$18.68,https://www.jcsalesweb.com/Catalog/Product/3249/0/579299-KNOCKER-BOXER-X-LARGE-ASST-CLRS-3PK
KNOCKER BOXER SMALL ASST CLRS 3PK,Item No.: 110241,Country of Origin:,731341351017,"CS/PK Size: 48/4, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/110241.jpg,$4.67,$18.68,https://www.jcsalesweb.com/Catalog/Product/3249/0/579296-KNOCKER-BOXER-SMALL-ASST-CLRS-3PK
MAMA PANTY LARGE SIZE ASST DESIGN COLOR,Item No.: 108268,Country of Origin: CHINA,6923631011723,"CS/PK Size: 24/24, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/108268.jpg,$1.16,$27.84,https://www.jcsalesweb.com/Catalog/Product/3249/0/578914-MAMA-PANTY-LARGE-SIZE-ASST-DESIGN-COLOR
KNOCKER BOXER MED ASST CLRS 3PK,Item No.: 110147,Country of Origin:,731341055472,"CS/PK Size: 48/4, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/110147.jpg,$4.67,$18.68,https://www.jcsalesweb.com/Catalog/Product/3249/0/578434-KNOCKER-BOXER-MED-ASST-CLRS-3PK
KNOCKER A-SHIRT SMALL WHITE 3PC,Item No.: 110146,Country of Origin:,731341710012,"CS/PK Size: 48/4, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/110146.jpg,$4.79,$19.16,https://www.jcsalesweb.com/Catalog/Product/3249/0/578439-KNOCKER-A-SHIRT-SMALL-WHITE-3PC
KNOCKER BOXER LG ASST CLRS 3PK,Item No.: 110148,Country of Origin:,731341055465,"CS/PK Size: 48/4, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/110148.jpg,$4.67,$18.68,https://www.jcsalesweb.com/Catalog/Product/3249/0/578441-KNOCKER-BOXER-LG-ASST-CLRS-3PK
HAIR BAND 18 COUNT BLACK,Item No.: 115408,Country of Origin: CHINA,659499895569,"CS/PK Size: 600/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/115408.jpg,$0.58,$6.96,https://www.jcsalesweb.com/(F(-QWH1StJ-8Aad864sa8vFLaPJ5b4Y7tBW_zG9swlXDR2yppOja6OtlKniFFcRZs67IxCghOiRk73MtBEN6As33ilGAB0ZRmAe5kPfFHPpWAV5O9ahifcMckF8TT52tOFv-FImbQVNReAwfLX8FaFz_X7O4MNApd_F2ao1O3F-F01))/Catalog/Product/3006/0/582614-HAIR-BAND-18-COUNT-BLACK
SPAK MENS A-SHIRT XL WHITE 3PC,Item No.: 169031,Country of Origin:,731341489581,"CS/PK Size: 48/4, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/169031.jpg,$3.15,$12.60,https://www.jcsalesweb.com/Catalog/Product/3249/0/578596-SPAK-MENS-A-SHIRT-XL-WHITE-3PC
SANDAL FOR WOMEN ASST COLOR,Item No.: 201128,Country of Origin: CHINA,201128,"CS/PK Size: 24/24, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/201128.jpg,$2.80,$67.20,https://www.jcsalesweb.com/Catalog/Product/3249/0/568556-SANDAL-FOR-WOMEN-ASST-COLOR
SPAK MENS A-SHIRT MED WHITE 3PC,Item No.: 169032,Country of Origin:,731341489567,"CS/PK Size: 48/4, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/169032.jpg,$3.15,$12.60,https://www.jcsalesweb.com/Catalog/Product/3249/0/578598-SPAK-MENS-A-SHIRT-MED-WHITE-3PC
"BOXER MEN ""RUSSEL"" ASST SIZE",Item No.: 202039,Country of Origin: CHINA,202039,"CS/PK Size: 360/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/202039.jpg,$1.00,$12.00,https://www.jcsalesweb.com/Catalog/Product/3249/0/573460-BOXER-MEN-RUSSEL-ASST-SIZE
BOXER MENS SPAK W/STRIPES ASST COLOR,Item No.: 202061,Country of Origin:,731341541807,"CS/PK Size: 288/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/202061.jpg,$1.05,$12.60,https://www.jcsalesweb.com/Catalog/Product/3249/0/573860-BOXER-MENS-SPAK-WSTRIPES-ASST-COLOR
BOXER MENS SPAK ASST COLOR,Item No.: 202060,Country of Origin:,731341371947,"CS/PK Size: 288/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/202060.jpg,$1.05,$12.60,https://www.jcsalesweb.com/Catalog/Product/3249/0/573859-BOXER-MENS-SPAK-ASST-COLOR
"SHOELACE ROUND BROWN 45""",Item No.: 111902,Country of Origin: KOREA,8809222776135,"CS/PK Size: 360/24, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/111902.jpg,$0.46,$11.04,https://www.jcsalesweb.com/Catalog/Product/3249/0/566366-SHOELACE-ROUND-BROWN-45
BOXER MEN BLACK ASST SIZE,Item No.: 202026,Country of Origin: CHINA,202026,"CS/PK Size: 360/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/202026.jpg,$1.00,$12.00,https://www.jcsalesweb.com/Catalog/Product/3249/0/573415-BOXER-MEN-BLACK-ASST-SIZE
"SHOELACE SKATE BOARD WHITE 36""",Item No.: 111907,Country of Origin: KOREA,8809222776326,"CS/PK Size: 360/24, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/111907.jpg,$0.53,$12.72,https://www.jcsalesweb.com/Catalog/Product/3249/0/566378-SHOELACE-SKATE-BOARD-WHITE-36
"SHOELACE SKATE BOARD WHITE 45""",Item No.: 111908,Country of Origin: KOREA,8809222778153,"CS/PK Size: 360/24, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/111908.jpg,$0.53,$12.72,https://www.jcsalesweb.com/Catalog/Product/3249/0/566390-SHOELACE-SKATE-BOARD-WHITE-45
"SHOELACE ROUND WHITE 36""",Item No.: 101920,Country of Origin: KOREA,8809222776128,"CS/PK Size: 600/24, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/101920.jpg,$0.46,$11.04,https://www.jcsalesweb.com/Catalog/Product/3249/0/557656-SHOELACE-ROUND-WHITE-36
"SHOELACE OVAL BLACK 54""",Item No.: 101918,Country of Origin: KOREA,8809222778504,"CS/PK Size: 600/24, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/101918.jpg,$0.46,$11.04,https://www.jcsalesweb.com/Catalog/Product/3249/0/557655-SHOELACE-OVAL-BLACK-54
"SHOELACE ROUND BLACK 54""",Item No.: 101927,Country of Origin: KOREA,8809222776142,"CS/PK Size: 600/24, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/101927.jpg,$0.46,$11.04,https://www.jcsalesweb.com/Catalog/Product/3249/0/557653-SHOELACE-ROUND-BLACK-54
DRESS SOCKS 9-11 1 PAIR ASST CLR & DEGN,Item No.: 103383,Country of Origin: CHINA,649241600190,"CS/PK Size: 240/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/103383.jpg,$0.58,$6.96,https://www.jcsalesweb.com/Catalog/Product/3249/0/562032-DRESS-SOCKS-9-11-1-PAIR-ASST-CLR-DEGN
SOCKS FOR WOMEN NO SHOW BLACK,Item No.: 201127,Country of Origin: CHINA,871170058104,"CS/PK Size: 600/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/201127.jpg,$0.58,$6.96,https://www.jcsalesweb.com/Catalog/Product/3249/0/568555-SOCKS-FOR-WOMEN-NO-SHOW-BLACK
"SHOELACE OVAL BLACK 36""",Item No.: 101916,Country of Origin: KOREA,8809222778481,"CS/PK Size: 600/24, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/101916.jpg,$0.46,$11.04,https://www.jcsalesweb.com/Catalog/Product/3249/0/557632-SHOELACE-OVAL-BLACK-36
"SHOELACE FLAT WHITE 36""",Item No.: 101904,Country of Origin: KOREA,8809222776326,"CS/PK Size: 600/24, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/101904.jpg,$0.46,$11.04,https://www.jcsalesweb.com/Catalog/Product/3249/0/557631-SHOELACE-FLAT-WHITE-36
"SHOELACE ROUND BLACK 45""",Item No.: 101926,Country of Origin: KOREA,8809222776135,"CS/PK Size: 600/24, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/101926.jpg,$0.46,$11.04,https://www.jcsalesweb.com/Catalog/Product/3249/0/557658-SHOELACE-ROUND-BLACK-45
"SHOELACE FLAT BLACK 45""",Item No.: 101909,Country of Origin: KOREA,8809222776333,"CS/PK Size: 600/24, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/101909.jpg,$0.46,$11.04,https://www.jcsalesweb.com/Catalog/Product/3249/0/557636-SHOELACE-FLAT-BLACK-45
"SHOELACE OVAL WHITE 27""",Item No.: 101911,Country of Origin: KOREA,8809222778474,"CS/PK Size: 600/24, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/101911.jpg,$0.46,$11.04,https://www.jcsalesweb.com/Catalog/Product/3249/0/557634-SHOELACE-OVAL-WHITE-27
"SHOELACE FLAT BLACK 54""",Item No.: 101910,Country of Origin: KOREA,8809222776340,"CS/PK Size: 600/24, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/101910.jpg,$0.46,$11.04,https://www.jcsalesweb.com/Catalog/Product/3249/0/557637-SHOELACE-FLAT-BLACK-54
"SHOELACE OVAL WHITE 54""",Item No.: 101914,Country of Origin: KOREA,8809222778504,"CS/PK Size: 600/24, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/101914.jpg,$0.46,$11.04,https://www.jcsalesweb.com/Catalog/Product/3249/0/557642-SHOELACE-OVAL-WHITE-54
"SHOELACE FLAT WHITE 54""",Item No.: 101906,Country of Origin: KOREA,8809222776340,"CS/PK Size: 600/24, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/101906.jpg,$0.46,$11.04,https://www.jcsalesweb.com/Catalog/Product/3249/0/557641-SHOELACE-FLAT-WHITE-54
"SHOELACE FLAT BLACK 27""",Item No.: 101907,Country of Origin: KOREA,8809222776319,"CS/PK Size: 600/24, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/101907.jpg,$0.46,$11.04,https://www.jcsalesweb.com/Catalog/Product/3249/0/557643-SHOELACE-FLAT-BLACK-27
SANDAL SLIDERS MEN STRIPED  ASST COLOR & SIZE,Item No.: 100375,Country of Origin: CHINA,871170017347,"CS/PK Size: 24/24, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/100375.jpg,$2.68,$64.32,https://www.jcsalesweb.com/Catalog/Product/3249/0/552971-SANDAL-SLIDERS-MEN-STRIPED-ASST-COLOR-SIZE
T-SHIRT MEN CREW NECK SUPER HEAVY 2XL 1PC BLACK,Item No.: 97965,Country of Origin: HONDURAS,747150649245,"CS/PK Size: 60/6, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/97965.jpg,$6.19,$37.14,https://www.jcsalesweb.com/Catalog/Product/3249/0/541258-T-SHIRT-MEN-CREW-NECK-SUPER-HEAVY-2XL-1PC-BLACK
T-SHIRT MEN CREW NECK SUPER HEAVY 2XL 1PC WHITE,Item No.: 97966,Country of Origin: HONDURAS,747150649238,"CS/PK Size: 60/6, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/97966.jpg,$5.14,$30.84,https://www.jcsalesweb.com/Catalog/Product/3249/0/541261-T-SHIRT-MEN-CREW-NECK-SUPER-HEAVY-2XL-1PC-WHITE
NUVALU PROTECTIVE SLEEVE W/ASST CLRS,Item No.: 24987,Country of Origin: CHINA,195457249871,"CS/PK Size: 240/24, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/24987.jpg,$0.93,$22.32,https://www.jcsalesweb.com/Catalog/Product/3249/0/547533-NUVALU-PROTECTIVE-SLEEVE-WASST-CLRS
SOCKS SPORT 2 PAIR 9-11 ASST COLOR,Item No.: 08673,Country of Origin:,08673,"CS/PK Size: 200/8, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/08673.jpg,$0.81,$6.48,https://www.jcsalesweb.com/Catalog/Product/3249/0/548857-SOCKS-SPORT-2-PAIR-9-11-ASST-COLOR
